55	./Applications/Kindle.app/Contents/MacOS
54	./Users/tianhan/.vscode/extensions/james-yu.latex-workshop-8.19.2
53	./Library/Application Support/Logic/Ultrabeat Samples
53	./Library/Application Support/Logic/Alchemy Samples/Synth
53	./Applications/Microsoft Teams.app/Contents/Resources/app.asar.unpacked
52	./private/var/folders/zz
52	./Applications/Microsoft Word.app/Contents/Frameworks/OfficeArt.framework
52	./Applications/Microsoft PowerPoint.app/Contents/Frameworks/OfficeArt.framework
52	./Applications/Microsoft Excel.app/Contents/Frameworks/OfficeArt.framework
51	./Applications/Microsoft Word.app/Contents/Frameworks/Chart.framework
51	./Applications/Microsoft PowerPoint.app/Contents/Frameworks/Chart.framework
51	./Applications/Microsoft Excel.app/Contents/Frameworks/Chart.framework
50	./Users/tianhan/.vscode/extensions/redhat.java-0.79.2
50	./System/Library/CoreServices/IconsetResources.bundle/Contents
50	./System/Library/CoreServices/IconsetResources.bundle
50	./Applications/Microsoft Word.app/Contents/Resources/Office Themes
50	./Applications/Microsoft Excel.app/Contents/Resources/Office Themes
49	./System/Volumes/Data/Applications/BetterTouchTool.app
49	./Applications/WeChat.app/Contents/MacOS
49	./Applications/BetterTouchTool.app/Contents
49	./Applications/BetterTouchTool.app
48	./Users/tianhan/Pictures/Photos Library.photoslibrary/resources
48	./System/Library/PrivateFrameworks/ScreenReader.framework/Versions
48	./System/Library/PrivateFrameworks/ScreenReader.framework
48	./System/Library/Extensions/AMDRadeonX5000HWServices.kext/Contents
48	./System/Library/Extensions/AMDRadeonX5000HWServices.kext
48	./System/Applications/Books.app/Contents
48	./System/Applications/Books.app
47	./usr/local/texlive/2021/tlpkg
47	./System/Library/PrivateFrameworks/AMPDevices.framework/Versions
47	./System/Library/PrivateFrameworks/AMPDevices.framework
47	./Library/Audio/Apple Loops/Apple/13 Drummer
46	./System/Applications/Photos.app/Contents
46	./System/Applications/Photos.app
46	./Library/Audio/Apple Loops/Apple/02 Electro House
45	./usr/share/tokenizer/ja
45	./Users/tianhan/Library/Calendars
45	./System/Volumes/Data/.fseventsd
45	./System/Applications/TV.app/Contents
45	./System/Applications/TV.app
45	./Library/Application Support/Logic/Alchemy Samples/Bass
45	./Applications/net.downloadhelper.coapp.app/Contents/MacOS/bin
45	./Applications/Firefox.app/Contents/Resources/browser
44	./System/Library/LinguisticData/RequiredAssets_en.bundle/AssetData
44	./System/Library/LinguisticData/RequiredAssets_en.bundle
44	./System/Library/Filesystems
44	./Applications/Microsoft PowerPoint.app/Contents/Resources/Office Themes
43	./usr/sbin
43	./System/Library/PrivateFrameworks/CoreLSKD.framework/Versions
43	./System/Library/PrivateFrameworks/CoreLSKD.framework
43	./Applications/Keynote.app/Contents/SharedSupport/DocumentResources
42	./System/Library/AssetsV2/com_apple_MobileAsset_Font6/a3b1936b33a95120db4abbc9c59da5bdbea384ee.asset
42	./Library/Audio/Apple Loops/Apple/07 Chillwave
41	./private/var/protected
41	./Users/tianhan/.vscode/extensions/yzane.markdown-pdf-1.4.4
41	./System/Library/Perl/Extras/5.30
41	./System/Library/AssetsV2/com_apple_MobileAsset_Font6/c91371d5492434af5929487028bf10767406267c.asset
41	./Library/Application Support/Logic/Alchemy Samples/Pads
41	./Applications/Kindle.app/Contents/Resources
40	./System/iOSSupport/System/Library/Frameworks
40	./System/Library/LinguisticData/RequiredAssets_de.bundle/AssetData
40	./System/Library/LinguisticData/RequiredAssets_de.bundle
40	./Library/Audio/Apple Loops/Apple/09 Disco Funk
40	./Applications/TeX/BibDesk.app/Contents
40	./Applications/TeX/BibDesk.app
39	./Users/tianhan/Library/Application Support/zoom.us
39	./Applications/net.downloadhelper.coapp.app/Contents/MacOS/converter
38	./private/var/db/systemstats
38	./private/var/db/analyticsd
38	./System/Library/CoreServices/Finder.app/Contents
38	./System/Library/CoreServices/Finder.app
38	./Applications/Adobe Acrobat Reader DC.app/Contents/Frameworks/Acrobat.framework
37	./System/Library/AssetsV2/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/b492c00313db19d14026cfac400e0918f233094c.asset
37	./System/Applications/Utilities/AirPort Utility.app/Contents
37	./System/Applications/Utilities/AirPort Utility.app
37	./Applications/Adobe Acrobat Reader DC.app/Contents/Plugins/AcroForm.acroplugin
36	./Users/tianhan/Library/Caches/com.apple.helpd
36	./System/Library/PrivateFrameworks/CoreHandwriting.framework/Versions
36	./System/Library/PrivateFrameworks/CoreHandwriting.framework
36	./System/Library/LinguisticData/RequiredAssets_es.bundle
36	./System/Library/Extensions/AMDRadeonX4000HWServices.kext/Contents
36	./System/Library/Extensions/AMDRadeonX4000HWServices.kext
36	./System/Library/AssetsV2/com_apple_MobileAsset_Font6/61c49f4632f9c10ad2521da713cda25f94f77be3.asset
36	./System/Library/AssetsV2/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/55b19375174737253cc468fa4110c8b21ff4f54b.asset
36	./Library/Audio/Apple Loops/Apple/10 Vintage Breaks
36	./Applications/Pages.app/Contents/SharedSupport
35	./System/Library/PrivateFrameworks/Memories.framework/Versions
35	./System/Library/PrivateFrameworks/Memories.framework
